,plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,time_block,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,plot_grid_visit
5532,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,24,J,5,yes,HS - 24 - 120,HS - 24 - 8
5533,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,24,J,6,yes,HS - 24 - 120,HS - 24 - 8
5534,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,24,J,6,yes,HS - 24 - 120,HS - 24 - 8
5535,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,24,J,8,yes,HS - 24 - 120,HS - 24 - 8
5536,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,24,J,8,yes,HS - 24 - 120,HS - 24 - 8
5537,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,24,J,7,yes,HS - 24 - 120,HS - 24 - 8
5538,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,24,J,4,yes,HS - 24 - 120,HS - 24 - 8
5539,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,24,J,5,yes,HS - 24 - 120,HS - 24 - 8
5540,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,24,J,5,yes,HS - 24 - 120,HS - 24 - 8
5541,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,24,J,6,yes,HS - 24 - 120,HS - 24 - 8
5542,HS,c,control,NA,HS - 24,High,S,120,June,20,2019,20-Jun-19,8,middle,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,24,J,8,yes,HS - 24 - 120,HS - 24 - 8
5543,HN,a,30L70A,M5,HN - 1,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,1,I,4,NA,HN - 1 - 121,HN - 1 - 7
5544,HN,a,30L70A,M5,HN - 1,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,392-01-01,Saddled Blenny,Malacoctenus triangulatus,Malacoctenus,Labrisomidae,Perciformes,8,3.5,0.0089,2.3791,Invertivore,Mobile Invert Feeder,Aquarium,-3.868,8,1,A,2,NA,HN - 1 - 121,HN - 1 - 7
5545,HN,a,70L30A,U63,HN - 2,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,2,I,7,NA,HN - 2 - 121,HN - 2 - 7
5546,HN,a,70L30A,U63,HN - 2,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,2,J,3,NA,HN - 2 - 121,HN - 2 - 7
5547,HN,a,50L50A,K1,HN - 3,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,3,A,12,NA,HN - 3 - 121,HN - 3 - 7
5548,HN,a,50L50A,K1,HN - 3,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,3,A,16,NA,HN - 3 - 121,HN - 3 - 7
5549,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,3,NA,HN - 4 - 121,HN - 4 - 7
5550,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,4,NA,HN - 4 - 121,HN - 4 - 7
5551,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,4,NA,HN - 4 - 121,HN - 4 - 7
5552,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,5,NA,HN - 4 - 121,HN - 4 - 7
5553,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,5,NA,HN - 4 - 121,HN - 4 - 7
5554,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,6,NA,HN - 4 - 121,HN - 4 - 7
5555,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,I,9,NA,HN - 4 - 121,HN - 4 - 7
5556,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,4,A,12,NA,HN - 4 - 121,HN - 4 - 7
5557,HN,a,control,NA,HN - 4,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,4,A,16,NA,HN - 4 - 121,HN - 4 - 7
5558,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,5,J,1,NA,HN - 5 - 121,HN - 5 - 7
5559,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,5,J,1,NA,HN - 5 - 121,HN - 5 - 7
5560,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,5,A,6,NA,HN - 5 - 121,HN - 5 - 7
5561,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,5,I,4,NA,HN - 5 - 121,HN - 5 - 7
5562,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-11,Slippery Dick,Halichoeres bivittatus,Halichoeres,Labridae,Perciformes,35,3.5,0.0134,2.9391,Invertivore,Mobile Invert Feeder,Aquarium,-4.8117,35,5,J,2,NA,HN - 5 - 121,HN - 5 - 7
5563,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,5,J,2,NA,HN - 5 - 121,HN - 5 - 7
5564,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,5,J,3,NA,HN - 5 - 121,HN - 5 - 7
5565,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,5,J,4,NA,HN - 5 - 121,HN - 5 - 7
5566,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,5,J,5,NA,HN - 5 - 121,HN - 5 - 7
5567,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,5,J,6,NA,HN - 5 - 121,HN - 5 - 7
5568,HN,a,70L30A,M5,HN - 5,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,5,I,6,NA,HN - 5 - 121,HN - 5 - 7
5569,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,I,3,NA,HN - 6 - 121,HN - 6 - 7
5570,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,I,4,NA,HN - 6 - 121,HN - 6 - 7
5571,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,I,4,NA,HN - 6 - 121,HN - 6 - 7
5572,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,I,5,NA,HN - 6 - 121,HN - 6 - 7
5573,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,6,I,8,NA,HN - 6 - 121,HN - 6 - 7
5574,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,6,I,10,NA,HN - 6 - 121,HN - 6 - 7
5575,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,6,A,13,NA,HN - 6 - 121,HN - 6 - 7
5576,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,6,A,12,NA,HN - 6 - 121,HN - 6 - 7
5577,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,6,A,14,NA,HN - 6 - 121,HN - 6 - 7
5578,HN,a,30L70A,M1,HN - 6,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,6,J,7,NA,HN - 6 - 121,HN - 6 - 7
5579,HN,a,100L,M1,HN - 7,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,7,A,5,NA,HN - 7 - 121,HN - 7 - 7
5580,HN,a,100L,M1,HN - 7,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,7,A,3,NA,HN - 7 - 121,HN - 7 - 7
5581,HN,a,100L,M1,HN - 7,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,7,A,4,NA,HN - 7 - 121,HN - 7 - 7
5582,HN,a,100L,M1,HN - 7,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,443-02-01,Sharpnose Puffer,Canthigaster rostrata,Canthigaster,Tetraodontidae,Tetraodontiformes,12,3,0.0197,2.9174,Omnivore,Omnivore,Aquarium,-3.9271,12,7,A,6,NA,HN - 7 - 121,HN - 7 - 7
5583,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,409-01-02,Blue Tang,Acanthurus coeruleus,Acanthurus,Acanthuridae,Perciformes,39,2,0.0305,3,Herbivore,Roving Herbivore,Minor commercial,-4.2165,39,8,I,10,NA,HN - 8 - 121,HN - 8 - 7
5584,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,3,NA,HN - 8 - 121,HN - 8 - 7
5585,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,3,NA,HN - 8 - 121,HN - 8 - 7
5586,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,4,NA,HN - 8 - 121,HN - 8 - 7
5587,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,4,NA,HN - 8 - 121,HN - 8 - 7
5588,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,4,NA,HN - 8 - 121,HN - 8 - 7
5589,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,4,NA,HN - 8 - 121,HN - 8 - 7
5590,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,5,NA,HN - 8 - 121,HN - 8 - 7
5591,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,5,NA,HN - 8 - 121,HN - 8 - 7
5592,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,8,J,2,NA,HN - 8 - 121,HN - 8 - 7
5593,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-14,Queen Parrotfish,Scarus vetula,Scarus,Scaridae,Perciformes,61,2,0.0177,3.33,Herbivore,Roving Herbivore,Minor commercial,-5.5396,61,8,I,22,NA,HN - 8 - 121,HN - 8 - 7
5594,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,8,A,3,NA,HN - 8 - 121,HN - 8 - 7
5595,HN,a,50L50A,M5,HN - 8,High,N,121,June,20,2019,20-Jun-19,7,middle,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,8,J,6,NA,HN - 8 - 121,HN - 8 - 7
5596,HN,b,control,NA,HN - 10,High,N,122,June,20,2019,20-Jun-19,7,middle,Aneri,5,M,5,SE,12:56:00,13:15:00,0:19:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,10,J,3,NA,HN - 10 - 122,HN - 10 - 7
5597,HN,b,control,NA,HN - 10,High,N,122,June,20,2019,20-Jun-19,7,middle,Aneri,5,M,5,SE,12:56:00,13:15:00,0:19:00,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,10,J,3,NA,HN - 10 - 122,HN - 10 - 7
5598,HN,b,30L70A,U63,HN - 11,High,N,122,June,20,2019,20-Jun-19,7,middle,Aneri,5,M,5,SE,12:56:00,13:15:00,0:19:00,recruit,409-01-02,Blue Tang,Acanthurus coeruleus,Acanthurus,Acanthuridae,Perciformes,39,2,0.0305,3,Herbivore,Roving Herbivore,Minor commercial,-4.2165,39,11,J,9,NA,HN - 11 - 122,HN - 11 - 7
5599,HN,b,30L70A,U63,HN - 11,High,N,122,June,20,2019,20-Jun-19,7,middle,Aneri,5,M,5,SE,12:56:00,13:15:00,0:19:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,11,I,7,NA,HN - 11 - 122,HN - 11 - 7
